t_ns,t_offset_s,T_base_grapple_00,T_base_grapple_01,T_base_grapple_02,T_base_grapple_03,T_base_grapple_10,T_base_grapple_11,T_base_grapple_12,T_base_grapple_13,T_base_grapple_20,T_base_grapple_21,T_base_grapple_22,T_base_grapple_23,T_base_grapple_30,T_base_grapple_31,T_base_grapple_32,T_base_grapple_33,z_axis_x,z_axis_y,z_axis_z
1783095545971536201,44.80996926,-0.023719889341866005,-0.9995557328850215,0.018047263124834415,-4.599028172624426,0.9985308582774892,-0.02280811605158312,0.04915195733435541,-0.8063981864109413,-0.048718496664310246,0.019186628126507517,0.9986282498427053,-0.21549757776007888,0.0,0.0,0.0,1.0,0.018047263124834418,0.049151957334355414,0.9986282498427054
1783095545983207513,44.821640572,-0.02371856302274783,-0.9995995382923526,0.015433496488198103,-4.59471035298334,0.9982789554612657,-0.02285336382691952,0.05400787761946002,-0.8070376053664675,-0.05363354222219585,0.016687924002395566,0.9984212319162639,-0.21854423885921048,0.0,0.0,0.0,1.0,0.015433496488198105,0.05400787761946003,0.998421231916264
1783095545991994457,44.830427516,-0.02371856302274783,-0.9995995382923526,0.015433496488198103,-4.59471035298334,0.9982789554612657,-0.02285336382691952,0.05400787761946002,-0.8070376053664675,-0.05363354222219585,0.016687924002395566,0.9984212319162639,-0.21854423885921048,0.0,0.0,0.0,1.0,0.015433496488198105,0.05400787761946003,0.998421231916264
1783095546005200070,44.843633129,-0.023717121807137302,-0.999640292377833,0.012521341299780832,-4.593685495556287,0.9979002822349656,-0.022917033466551783,0.06057917375195154,-0.8087069777604301,-0.060270430963795196,0.01393181365986238,0.9980848559714677,-0.21846277713631554,0.0,0.0,0.0,1.0,0.012521341299780832,0.06057917375195154,0.9980848559714677
1783095546011830261,44.85026332,-0.023717121807137302,-0.999640292377833,0.012521341299780832,-4.593685495556287,0.9979002822349656,-0.022917033466551783,0.06057917375195154,-0.8087069777604301,-0.060270430963795196,0.01393181365986238,0.9980848559714677,-0.21846277713631554,0.0,0.0,0.0,1.0,0.012521341299780832,0.06057917375195154,0.9980848559714677
1783095546022010990,44.860444049,-0.023890747957225393,-0.9996662409575813,0.009830506181421903,-4.592983187590395,0.9968391931556332,-0.02307561415604543,0.07602064864329704,-0.8127372027070713,-0.07576843109680069,0.011615624006481863,0.9970577827428405,-0.21819471102364382,0.0,0.0,0.0,1.0,0.009830506181421903,0.07602064864329704,0.9970577827428405
1783095546031524712,44.869957771,-0.023890747957225393,-0.9996662409575813,0.009830506181421903,-4.592983187590395,0.9968391931556332,-0.02307561415604543,0.07602064864329704,-0.8127372027070713,-0.07576843109680069,0.011615624006481863,0.9970577827428405,-0.21819471102364382,0.0,0.0,0.0,1.0,0.009830506181421903,0.07602064864329704,0.9970577827428405
1783095546041425203,44.879858262,-0.022277735833288285,-0.9997263436622487,0.007137245536857159,-4.592280246562164,0.9955774526829201,-0.02153245022371536,0.09144336660879719,-0.8167625320960669,-0.09126466016772256,0.009142831895774101,0.9957847008411987,-0.21786243664731533,0.0,0.0,0.0,1.0,0.007137245536857159,0.09144336660879719,0.9957847008411987
1783095546051333789,44.889766848,-0.022277735833288285,-0.9997263436622487,0.007137245536857159,-4.592280246562164,0.9955774526829201,-0.02153245022371536,0.09144336660879719,-0.8167625320960669,-0.09126466016772256,0.009142831895774101,0.9957847008411987,-0.21786243664731533,0.0,0.0,0.0,1.0,0.007137245536857159,0.09144336660879719,0.9957847008411987
1783095546062593793,44.901026852,-0.023143254387073618,-0.9996751108770346,0.010680003247373619,-4.597634827945396,0.9935314324942611,-0.02181042237362085,0.11144325067847673,-0.8227476754556605,-0.11117410859672651,0.013190078425580854,0.9937134090918016,-0.21419979476159512,0.0,0.0,0.0,1.0,0.010680003247373619,0.11144325067847673,0.9937134090918016
1783095546071890261,44.91032332,-0.023143254387073618,-0.9996751108770346,0.010680003247373619,-4.597634827945396,0.9935314324942611,-0.02181042237362085,0.11144325067847673,-0.8227476754556605,-0.11117410859672651,0.013190078425580854,0.9937134090918016,-0.21419979476159512,0.0,0.0,0.0,1.0,0.010680003247373619,0.11144325067847673,0.9937134090918016
1783095546081354947,44.919788006,-0.02490615469393462,-0.9996359121180252,0.010379145548926704,-4.5974946542680435,0.9932980096378269,-0.02357339633299778,0.11315192899309698,-0.8231829918165596,-0.11286606003530576,0.013127764062909364,0.9935234845250591,-0.21407221223550382,0.0,0.0,0.0,1.0,0.010379145548926704,0.11315192899309698,0.9935234845250591
1783095546091235162,44.929668221,-0.02490615469393462,-0.9996359121180252,0.010379145548926704,-4.5974946542680435,0.9932980096378269,-0.02357339633299778,0.11315192899309698,-0.8231829918165596,-0.11286606003530576,0.013127764062909364,0.9935234845250591,-0.21407221223550382,0.0,0.0,0.0,1.0,0.010379145548926704,0.11315192899309698,0.9935234845250591
1783095546101718614,44.940151673,-0.02488797899191082,-0.9996331957434856,0.010680003247373542,-4.6009385707792365,0.9934918529456066,-0.023544426281377998,0.11144325067847673,-0.823318325925703,-0.1111509182706254,0.013384093497374508,0.9937134090918015,-0.21102203480271256,0.0,0.0,0.0,1.0,0.010680003247373544,0.11144325067847674,0.9937134090918016
1783095546111383821,44.94981688,-0.02488797899191082,-0.9996331957434856,0.010680003247373542,-4.6009385707792365,0.9934918529456066,-0.023544426281377998,0.11144325067847673,-0.823318325925703,-0.1111509182706254,0.013384093497374508,0.9937134090918015,-0.21102203480271256,0.0,0.0,0.0,1.0,0.010680003247373544,0.11144325067847674,0.9937134090918016
1783095546121372767,44.959805826,-0.023161425320452844,-0.9996778589699779,0.010379145548926627,-4.6008600469199425,0.9933376400439312,-0.02183973070105463,0.11315192899309698,-0.8237642909658189,-0.11288880037044655,0.012930755898482136,0.993523484525059,-0.2109724644907928,0.0,0.0,0.0,1.0,0.01037914554892663,0.11315192899309699,0.9935234845250591
1783095546131177616,44.969610675,-0.023161425320452844,-0.9996778589699779,0.010379145548926627,-4.6008600469199425,0.9933376400439312,-0.02183973070105463,0.11315192899309698,-0.8237642909658189,-0.11288880037044655,0.012930755898482136,0.993523484525059,-0.2109724644907928,0.0,0.0,0.0,1.0,0.01037914554892663,0.11315192899309699,0.9935234845250591
1783095546141787182,44.980220241,-0.022605809020519944,-0.9997349797962419,0.004352880693891488,-4.5984929080150385,0.9928434233715064,-0.02193885447475764,0.11739089969960508,-0.8247334668925131,-0.11726429152335807,0.006975445229007318,0.99307624535953,-0.21087754599966546,0.0,0.0,0.0,1.0,0.004352880693891489,0.11739089969960512,0.9930762453595303
1783095546151309182,44.989742241,-0.022605809020519944,-0.9997349797962419,0.004352880693891488,-4.5984929080150385,0.9928434233715064,-0.02193885447475764,0.11739089969960508,-0.8247334668925131,-0.11726429152335807,0.006975445229007318,0.99307624535953,-0.21087754599966546,0.0,0.0,0.0,1.0,0.004352880693891489,0.11739089969960512,0.9930762453595303
1783095546161805916,45.000238975,-0.02286822408179207,-0.9997306511340662,0.003958473241142384,-4.598654741298623,0.9913147532139317,-0.022162441227445807,0.12962980467177318,-0.8279735550360497,-0.12950715960033637,0.006888496345060153,0.9915545593815586,-0.21047358459083707,0.0,0.0,0.0,1.0,0.003958473241142385,0.1296298046717732,0.9915545593815588
1783095546171532766,45.009965825,-0.02286822408179207,-0.9997306511340662,0.003958473241142384,-4.598654741298623,0.9913147532139317,-0.022162441227445807,0.12962980467177318,-0.8279735550360497,-0.12950715960033637,0.006888496345060153,0.9915545593815586,-0.21047358459083707,0.0,0.0,0.0,1.0,0.003958473241142385,0.1296298046717732,0.9915545593815588
1783095546181618130,45.020051189,-0.023390851684455122,-0.9997125564155527,0.005260475506643632,-4.599524074038906,0.9895925832992055,-0.022406116796827132,0.14214248136743712,-0.8313308251355217,-0.14198375659448192,0.008530561245727904,0.9898322294147385,-0.21000904690699915,0.0,0.0,0.0,1.0,0.005260475506643633,0.14214248136743715,0.9898322294147387
1783095546191750608,45.030183667,-0.023390851684455122,-0.9997125564155527,0.005260475506643632,-4.599524074038906,0.9895925832992055,-0.022406116796827132,0.14214248136743712,-0.8313308251355217,-0.14198375659448192,0.008530561245727904,0.9898322294147385,-0.21000904690699915,0.0,0.0,0.0,1.0,0.005260475506643633,0.14214248136743715,0.9898322294147387
1783095546201322690,45.039755749,-0.023697983686778983,-0.9997058865503342,0.005152277728468329,-4.599760569326061,0.9880227112544346,-0.022634362223915072,0.1526394696405647,-0.834116266332304,-0.1524779577992092,0.008707815071917892,0.9882685092332223,-0.20959270779142505,0.0,0.0,0.0,1.0,0.00515227772846833,0.15263946964056474,0.9882685092332224
1783095546211499675,45.049932734,-0.023697983686778983,-0.9997058865503342,0.005152277728468329,-4.599760569326061,0.9880227112544346,-0.022634362223915072,0.1526394696405647,-0.834116266332304,-0.1524779577992092,0.008707815071917892,0.9882685092332223,-0.20959270779142505,0.0,0.0,0.0,1.0,0.00515227772846833,0.15263946964056474,0.9882685092332224
1783095546221724642,45.060157701,-0.024013042799982436,-0.9996973811919388,0.005340394504668119,-4.600074388191834,0.986621157702472,-0.022836627774613462,0.16142236401972784,-0.8364543265147312,-0.16125155797486104,0.00914518834486381,0.986870964503879,-0.20921927159043022,0.0,0.0,0.0,1.0,0.005340394504668121,0.1614223640197279,0.9868709645038793
1783095546231704609,45.070137668,-0.024013042799982436,-0.9996973811919388,0.005340394504668119,-4.600074388191834,0.986621157702472,-0.022836627774613462,0.16142236401972784,-0.8364543265147312,-0.16125155797486104,0.00914518834486381,0.986870964503879,-0.20921927159043022,0.0,0.0,0.0,1.0,0.005340394504668121,0.1614223640197279,0.9868709645038793
1783095546241793636,45.080226695,-0.024070071754609883,-0.9997060060030323,0.0029211653826996748,-4.599442969390999,0.9842990002327628,-0.02318782077185972,0.17497943624505044,-0.8399927223655403,-0.17486025788186255,0.007087067751705561,0.9845677547452846,-0.20861813384343705,0.0,0.0,0.0,1.0,0.002921165382699675,0.17497943624505047,0.9845677547452848
1783095546251595832,45.090028891,-0.024070071754609883,-0.9997060060030323,0.0029211653826996748,-4.599442969390999,0.9842990002327628,-0.02318782077185972,0.17497943624505044,-0.8399927223655403,-0.17486025788186255,0.007087067751705561,0.9845677547452846,-0.20861813384343705,0.0,0.0,0.0,1.0,0.002921165382699675,0.17497943624505047,0.9845677547452848
1783095546262090336,45.100523395,-0.02266455263768027,-0.9997392150245069,0.0027964255606760043,-4.599675117358178,0.9824191367216082,-0.021753258535031298,0.18541692357030998,-0.8427626286595832,-0.1853077382542453,0.006949653609401731,0.9826559644442225,-0.20811001069621746,0.0,0.0,0.0,1.0,0.0027964255606760047,0.18541692357031,0.9826559644442227
1783095546272680634,45.111113693,-0.02266455263768027,-0.9997392150245069,0.0027964255606760043,-4.599675117358178,0.9824191367216082,-0.021753258535031298,0.18541692357030998,-0.8427626286595832,-0.1853077382542453,0.006949653609401731,0.9826559644442225,-0.20811001069621746,0.0,0.0,0.0,1.0,0.0027964255606760047,0.18541692357031,0.9826559644442227
1783095546281478335,45.119911394,-0.02268408882215991,-0.9997422044782541,0.0009781100494332417,-4.599200537009744,0.9804473773304598,-0.02205497986176894,0.19554160209305776,-0.8454051697540204,-0.19546962014628033,0.005394668503013904,0.9806949195094319,-0.20759817796823707,0.0,0.0,0.0,1.0,0.000978110049433242,0.19554160209305782,0.9806949195094321
1783095546291598125,45.130031184,-0.02268408882215991,-0.9997422044782541,0.0009781100494332417,-4.599200537009744,0.9804473773304598,-0.02205497986176894,0.19554160209305776,-0.8454051697540204,-0.19546962014628033,0.005394668503013904,0.9806949195094319,-0.20759817796823707,0.0,0.0,0.0,1.0,0.000978110049433242,0.19554160209305782,0.9806949195094321
1783095546301777654,45.140210713,-0.02268679835198528,-0.9997426190942248,6.889960796503066e-05,-4.59896323308452,0.9794222229229756,-0.0222118503954282,0.20059596941770316,-0.8467243596257529,-0.20054280945761516,0.004618362115592215,0.9796740541150488,-0.20733173210030312,0.0,0.0,0.0,1.0,6.889960796503067e-05,0.20059596941770322,0.979674054115049
1783095546312725542,45.151158601,-0.02268679835198528,-0.9997426190942248,6.889960796503066e-05,-4.59896323308452,0.9794222229229756,-0.0222118503954282,0.20059596941770316,-0.8467243596257529,-0.20054280945761516,0.004618362115592215,0.9796740541150488,-0.20733173210030312,0.0,0.0,0.0,1.0,6.889960796503067e-05,0.20059596941770322,0.979674054115049
1783095546321695077,45.160128136,-0.022684802031486675,-0.9997423136145237,-0.0008403127224175444,-4.5987259286662905,0.978370922608465,-0.022372721811645516,0.205644837311807,-0.848042114146114,-0.20561064551976166,0.0038428748897044876,0.9786263305069656,-0.20705827623859338,0.0,0.0,0.0,1.0,-0.0008403127224175446,0.20564483731180705,0.9786263305069658
1783095546331449355,45.169882414,-0.022684802031486675,-0.9997423136145237,-0.0008403127224175444,-4.5987259286662905,0.978370922608465,-0.022372721811645516,0.205644837311807,-0.848042114146114,-0.20561064551976166,0.0038428748897044876,0.9786263305069656,-0.20705827623859338,0.0,0.0,0.0,1.0,-0.0008403127224175446,0.20564483731180705,0.9786263305069658
1783095546341504071,45.17993713,-0.0230402641434677,-0.999734468675496,-0.00037198161644344204,-4.599112852012884,0.9768654447828249,-0.02259234177735069,0.21265815028413326,-0.8499183081474484,-0.21261008681963534,0.004536323967609666,0.977126589929579,-0.20665722924510677,0.0,0.0,0.0,1.0,-0.00037198161644344215,0.21265815028413332,0.9771265899295792
1783095546351742445,45.190175504,-0.0230402641434677,-0.999734468675496,-0.00037198161644344204,-4.599112852012884,0.9768654447828249,-0.02259234177735069,0.21265815028413326,-0.8499183081474484,-0.21261008681963534,0.004536323967609666,0.977126589929579,-0.20665722924510677,0.0,0.0,0.0,1.0,-0.00037198161644344215,0.21265815028413332,0.9771265899295792
1783095546361615900,45.200048959,-0.02303598123020638,-0.9997338132982337,-0.0012830108860903144,-4.596869388596267,0.9757517490958992,-0.022762761019044026,0.21769331833357514,-0.8508860481302523,-0.2176645761373563,0.00376287907886194,0.976016379491647,-0.21460679456911774,0.0,0.0,0.0,1.0,-0.0012830108860903146,0.21769331833357516,0.9760163794916471
1783095546371421012,45.209854071,-0.02303598123020638,-0.9997338132982337,-0.0012830108860903144,-4.596869388596267,0.9757517490958992,-0.022762761019044026,0.21769331833357514,-0.8508860481302523,-0.2176645761373563,0.00376287907886194,0.976016379491647,-0.21460679456911774,0.0,0.0,0.0,1.0,-0.0012830108860903146,0.21769331833357516,0.9760163794916471
1783095546381550253,45.219983312,-0.023030506404237774,-0.9997329755328541,-0.0018903457329397615,-4.596710874201239,0.9749948137664064,-0.022878588301467235,0.2210467899019174,-0.8517613042095896,-0.2210310134424009,0.003247742224630658,0.9752613717701872,-0.21440973755381676,0.0,0.0,0.0,1.0,-0.0018903457329397617,0.22104678990191742,0.9752613717701873
1783095546392070452,45.230503511,-0.023030506404237774,-0.9997329755328541,-0.0018903457329397615,-4.596710874201239,0.9749948137664064,-0.022878588301467235,0.2210467899019174,-0.8517613042095896,-0.2210310134424009,0.003247742224630658,0.9752613717701872,-0.21440973755381676,0.0,0.0,0.0,1.0,-0.0018903457329397617,0.22104678990191742,0.9752613717701873
1783095546402070498,45.240503557,-0.022637223300147436,-0.9997350330517897,-0.004173704613007364,-4.59247950994937,0.974292935515455,-0.02299674099047919,0.22410806703127437,-0.8519323591229139,-0.22414466740463984,0.0010067734373700463,0.9745553624506458,-0.21732886615997518,0.0,0.0,0.0,1.0,-0.004173704613007364,0.22410806703127437,0.9745553624506458
1783095546411477164,45.249910223,-0.022637223300147436,-0.9997350330517897,-0.004173704613007364,-4.59247950994937,0.974292935515455,-0.02299674099047919,0.22410806703127437,-0.8519323591229139,-0.22414466740463984,0.0010067734373700463,0.9745553624506458,-0.21732886615997518,0.0,0.0,0.0,1.0,-0.004173704613007364,0.22410806703127437,0.9745553624506458
1783095546421294262,45.259727321,-0.02087688178504843,-0.9997706290872218,-0.004779646584666591,-4.592382874648891,0.9735527372432515,-0.02141681873213952,0.22745634236390788,-0.8528168844727434,-0.22750653531955015,9.534115523330445e-05,0.9737765489561548,-0.21720371712567002,0.0,0.0,0.0,1.0,-0.004779646584666591,0.22745634236390788,0.9737765489561548
1783095546431194795,45.269627854,-0.02087688178504843,-0.9997706290872218,-0.004779646584666591,-4.592382874648891,0.9735527372432515,-0.02141681873213952,0.22745634236390788,-0.8528168844727434,-0.22750653531955015,9.534115523330445e-05,0.9737765489561548,-0.21720371712567002,0.0,0.0,0.0,1.0,-0.004779646584666591,0.22745634236390788,0.9737765489561548
1783095546441248643,45.279681702,-0.020839726387160723,-0.9997648771326662,-0.005991348430334771,-4.592066620467172,0.9719604085544944,-0.02166332402547752,0.2341445378281283,-0.854562503488905,-0.23421927761541944,-0.0009438453647540934,0.9721833361816272,-0.2167878885915183,0.0,0.0,0.0,1.0,-0.005991348430334771,0.2341445378281283,0.9721833361816272
1783095546451366414,45.289799473,-0.020839726387160723,-0.9997648771326662,-0.005991348430334771,-4.592066620467172,0.9719604085544944,-0.02166332402547752,0.2341445378281283,-0.854562503488905,-0.23421927761541944,-0.0009438453647540934,0.9721833361816272,-0.2167878885915183,0.0,0.0,0.0,1.0,-0.005991348430334771,0.2341445378281283,0.9721833361816272
1783095546461743526,45.300176585,-0.01946383950928317,-0.9997952480824746,-0.0055336121349751684,-4.592450778568195,0.9702871438449656,-0.020223861297334632,0.2411096305073795,-0.8564261119937469,-0.24117217385249023,-0.0006762735612526677,0.9704821096822625,-0.21633425377239535,0.0,0.0,0.0,1.0,-0.0055336121349751684,0.2411096305073795,0.9704821096822625
1783095546471839598,45.310272657,-0.01946383950928317,-0.9997952480824746,-0.0055336121349751684,-4.592450778568195,0.9702871438449656,-0.020223861297334632,0.2411096305073795,-0.8564261119937469,-0.24117217385249023,-0.0006762735612526677,0.9704821096822625,-0.21633425377239535,0.0,0.0,0.0,1.0,-0.0055336121349751684,0.2411096305073795,0.9704821096822625
1783095546481921203,45.320354262,-0.01808443058012353,-0.9998202737355586,-0.0056897801315554134,-4.592674690709942,0.9677007976808979,-0.018934071676294323,0.25138947292500313,-0.8591548672544426,-0.25145202233894764,-0.0009597693002489702,0.9678692883362628,-0.21564222390344237,0.0,0.0,0.0,1.0,-0.0056897801315554134,0.25138947292500313,0.9678692883362628
1783095546491731713,45.330164772,-0.01808443058012353,-0.9998202737355586,-0.0056897801315554134,-4.592674690709942,0.9677007976808979,-0.018934071676294323,0.25138947292500313,-0.8591548672544426,-0.25145202233894764,-0.0009597693002489702,0.9678692883362628,-0.21564222390344237,0.0,0.0,0.0,1.0,-0.0056897801315554134,0.25138947292500313,0.9678692883362628
1783095546501544752,45.339977811,-0.01672099250964168,-0.9998430549654551,-0.005854386973757575,-4.592896382567666,0.9650037172104755,-0.01767033607381605,0.26164018229813807,-0.8618760157254053,-0.26170256815602144,-0.0012746216632361133,0.9651477302258751,-0.21492134497484183,0.0,0.0,0.0,1.0,-0.005854386973757576,0.2616401822981381,0.9651477302258752
