t_ns,t_offset_s,joint_name,position,velocity,effort
1783095553341021751,52.17945481,slew_joint,1.741837122222222,0.005235983333333333,-9.0
1783095553341021751,52.17945481,boom_joint,0.6876591444444444,0.005235983333333333,101.0
1783095553341021751,52.17945481,stick_joint,-1.1571523166666664,0.0,21.0
1783095553341021751,52.17945481,telescope_joint,0.4932,0.002,-5.0
1783095553341021751,52.17945481,hanger_joint,0.9354956888888888,0.05585048888888888,0.0
1783095553341021751,52.17945481,bearingfork_joint,-0.15358884444444443,-0.04363319444444444,0.0
1783095553341021751,52.17945481,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553341021751,52.17945481,grappletong1_joint,0.0,0.0,0.0
1783095553341021751,52.17945481,grappletong2_joint,0.0,0.0,0.0
1783095553351077653,52.189510712,slew_joint,1.741837122222222,0.005235983333333333,-9.0
1783095553351077653,52.189510712,boom_joint,0.6876591444444444,0.005235983333333333,101.0
1783095553351077653,52.189510712,stick_joint,-1.1571523166666664,0.0,21.0
1783095553351077653,52.189510712,telescope_joint,0.4932,0.002,-5.0
1783095553351077653,52.189510712,hanger_joint,0.9354956888888888,0.05585048888888888,0.0
1783095553351077653,52.189510712,bearingfork_joint,-0.15358884444444443,-0.04363319444444444,0.0
1783095553351077653,52.189510712,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553351077653,52.189510712,grappletong1_joint,0.0,0.0,0.0
1783095553351077653,52.189510712,grappletong2_joint,0.0,0.0,0.0
1783095553361798665,52.200231724,slew_joint,1.741837122222222,0.005235983333333333,-8.0
1783095553361798665,52.200231724,boom_joint,0.6876591444444444,0.00698131111111111,97.0
1783095553361798665,52.200231724,stick_joint,-1.1571523166666664,0.0,22.0
1783095553361798665,52.200231724,telescope_joint,0.4932,0.002,-6.0
1783095553361798665,52.200231724,hanger_joint,0.9337503611111111,0.05934114444444444,0.0
1783095553361798665,52.200231724,bearingfork_joint,-0.15184351666666665,-0.054105161111111105,0.0
1783095553361798665,52.200231724,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553361798665,52.200231724,grappletong1_joint,0.0,0.0,0.0
1783095553361798665,52.200231724,grappletong2_joint,0.0,0.0,0.0
1783095553371485024,52.209918083,slew_joint,1.741837122222222,0.005235983333333333,-8.0
1783095553371485024,52.209918083,boom_joint,0.6876591444444444,0.00698131111111111,97.0
1783095553371485024,52.209918083,stick_joint,-1.1571523166666664,0.0,22.0
1783095553371485024,52.209918083,telescope_joint,0.4932,0.002,-6.0
1783095553371485024,52.209918083,hanger_joint,0.9337503611111111,0.05934114444444444,0.0
1783095553371485024,52.209918083,bearingfork_joint,-0.15184351666666665,-0.054105161111111105,0.0
1783095553371485024,52.209918083,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553371485024,52.209918083,grappletong1_joint,0.0,0.0,0.0
1783095553371485024,52.209918083,grappletong2_joint,0.0,0.0,0.0
1783095553381508611,52.21994167,slew_joint,1.74358245,0.003490655555555555,-7.0
1783095553381508611,52.21994167,boom_joint,0.6876591444444444,0.005235983333333333,95.0
1783095553381508611,52.21994167,stick_joint,-1.1571523166666664,0.0,23.0
1783095553381508611,52.21994167,telescope_joint,0.4933,0.002,-7.0
1783095553381508611,52.21994167,hanger_joint,0.9337503611111111,0.0628318,0.0
1783095553381508611,52.21994167,bearingfork_joint,-0.15184351666666665,-0.05934114444444444,0.0
1783095553381508611,52.21994167,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553381508611,52.21994167,grappletong1_joint,0.0,0.0,0.0
1783095553381508611,52.21994167,grappletong2_joint,0.0,0.0,0.0
1783095553391449243,52.229882302,slew_joint,1.74358245,0.003490655555555555,-7.0
1783095553391449243,52.229882302,boom_joint,0.6876591444444444,0.005235983333333333,95.0
1783095553391449243,52.229882302,stick_joint,-1.1571523166666664,0.0,23.0
1783095553391449243,52.229882302,telescope_joint,0.4933,0.002,-7.0
1783095553391449243,52.229882302,hanger_joint,0.9337503611111111,0.0628318,0.0
1783095553391449243,52.229882302,bearingfork_joint,-0.15184351666666665,-0.05934114444444444,0.0
1783095553391449243,52.229882302,grapplecarrier_joint,-0.15533417222222218,0.0,-26.0
1783095553391449243,52.229882302,grappletong1_joint,0.0,0.0,0.0
1783095553391449243,52.229882302,grappletong2_joint,0.0,0.0,0.0
1783095553401306768,52.239739827,slew_joint,1.74358245,0.003490655555555555,-7.0
