t_ns,t_offset_s,joint_name,position,velocity,effort
1783095545782888516,44.621321575,boom_joint,0.2635444944444444,0.0,0.0
1783095545782888516,44.621321575,stick_joint,-1.0943205166666665,0.0,0.0
1783095545782888516,44.621321575,telescope_joint,0.4809,0.0,0.0
1783095545782888516,44.621321575,hanger_joint,0.8587012666666665,0.0,0.0
1783095545782888516,44.621321575,bearingfork_joint,0.02268926111111111,0.005235983333333333,0.0
1783095545782888516,44.621321575,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545782888516,44.621321575,grappletong1_joint,0.0,0.0,0.0
1783095545782888516,44.621321575,grappletong2_joint,0.0,0.0,0.0
1783095545813489713,44.651922772,slew_joint,1.741837122222222,0.0,0.0
1783095545813489713,44.651922772,boom_joint,0.2635444944444444,0.0,0.0
1783095545813489713,44.651922772,stick_joint,-1.0943205166666665,0.0,0.0
1783095545813489713,44.651922772,telescope_joint,0.4809,0.0,0.0
1783095545813489713,44.651922772,hanger_joint,0.8587012666666665,0.0,0.0
1783095545813489713,44.651922772,bearingfork_joint,0.02268926111111111,0.005235983333333333,0.0
1783095545813489713,44.651922772,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545813489713,44.651922772,grappletong1_joint,0.0,0.0,0.0
1783095545813489713,44.651922772,grappletong2_joint,0.0,0.0,0.0
1783095545821620207,44.660053266,slew_joint,1.741837122222222,0.0,0.0
1783095545821620207,44.660053266,boom_joint,0.2635444944444444,0.0,0.0
1783095545821620207,44.660053266,stick_joint,-1.0943205166666665,0.0,0.0
1783095545821620207,44.660053266,telescope_joint,0.4809,0.0,0.0
1783095545821620207,44.660053266,hanger_joint,0.8587012666666665,0.0,0.0
1783095545821620207,44.660053266,bearingfork_joint,0.02268926111111111,0.017453277777777776,0.0
1783095545821620207,44.660053266,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545821620207,44.660053266,grappletong1_joint,0.0,0.0,0.0
1783095545821620207,44.660053266,grappletong2_joint,0.0,0.0,0.0
1783095545831567467,44.670000526,slew_joint,1.741837122222222,0.0,0.0
1783095545831567467,44.670000526,boom_joint,0.2635444944444444,0.0,0.0
1783095545831567467,44.670000526,stick_joint,-1.0943205166666665,0.0,0.0
1783095545831567467,44.670000526,telescope_joint,0.4809,0.0,0.0
1783095545831567467,44.670000526,hanger_joint,0.8587012666666665,0.0,0.0
1783095545831567467,44.670000526,bearingfork_joint,0.02268926111111111,0.017453277777777776,0.0
1783095545831567467,44.670000526,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545831567467,44.670000526,grappletong1_joint,0.0,0.0,0.0
1783095545831567467,44.670000526,grappletong2_joint,0.0,0.0,0.0
1783095545841212115,44.679645174,slew_joint,1.741837122222222,0.0,0.0
1783095545841212115,44.679645174,boom_joint,0.2635444944444444,0.0,0.0
1783095545841212115,44.679645174,stick_joint,-1.0943205166666665,0.0,0.0
1783095545841212115,44.679645174,telescope_joint,0.4809,0.0,0.0
1783095545841212115,44.679645174,hanger_joint,0.8587012666666665,0.0,0.0
1783095545841212115,44.679645174,bearingfork_joint,0.02268926111111111,0.00698131111111111,0.0
1783095545841212115,44.679645174,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545841212115,44.679645174,grappletong1_joint,0.0,0.0,0.0
1783095545841212115,44.679645174,grappletong2_joint,0.0,0.0,0.0
1783095545851447932,44.689880991,slew_joint,1.741837122222222,0.0,0.0
1783095545851447932,44.689880991,boom_joint,0.2635444944444444,0.0,0.0
1783095545851447932,44.689880991,stick_joint,-1.0943205166666665,0.0,0.0
1783095545851447932,44.689880991,telescope_joint,0.4809,0.0,0.0
1783095545851447932,44.689880991,hanger_joint,0.8587012666666665,0.0,0.0
1783095545851447932,44.689880991,bearingfork_joint,0.02268926111111111,0.00698131111111111,0.0
1783095545851447932,44.689880991,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545851447932,44.689880991,grappletong1_joint,0.0,0.0,0.0
1783095545851447932,44.689880991,grappletong2_joint,0.0,0.0,0.0
1783095545861499378,44.699932437,slew_joint,1.741837122222222,0.0,0.0
1783095545861499378,44.699932437,boom_joint,0.2635444944444444,0.0,0.0
1783095545861499378,44.699932437,stick_joint,-1.0943205166666665,0.0,0.0
1783095545861499378,44.699932437,telescope_joint,0.4809,0.0,0.0
1783095545861499378,44.699932437,hanger_joint,0.8587012666666665,0.0,0.0
1783095545861499378,44.699932437,bearingfork_joint,0.026179916666666664,-0.07330376666666666,0.0
1783095545861499378,44.699932437,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545861499378,44.699932437,grappletong1_joint,0.0,0.0,0.0
1783095545861499378,44.699932437,grappletong2_joint,0.0,0.0,0.0
1783095545871571977,44.710005036,slew_joint,1.741837122222222,0.0,0.0
1783095545871571977,44.710005036,boom_joint,0.2635444944444444,0.0,0.0
1783095545871571977,44.710005036,stick_joint,-1.0943205166666665,0.0,0.0
1783095545871571977,44.710005036,telescope_joint,0.4809,0.0,0.0
1783095545871571977,44.710005036,hanger_joint,0.8587012666666665,0.0,0.0
1783095545871571977,44.710005036,bearingfork_joint,0.026179916666666664,-0.07330376666666666,0.0
1783095545871571977,44.710005036,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545871571977,44.710005036,grappletong1_joint,0.0,0.0,0.0
1783095545871571977,44.710005036,grappletong2_joint,0.0,0.0,0.0
1783095545890484207,44.728917266,slew_joint,1.741837122222222,0.0,0.0
1783095545890484207,44.728917266,boom_joint,0.2635444944444444,0.0,0.0
1783095545890484207,44.728917266,stick_joint,-1.0943205166666665,0.0,0.0
1783095545890484207,44.728917266,telescope_joint,0.4809,0.0,0.0
1783095545890484207,44.728917266,hanger_joint,0.8587012666666665,0.003490655555555555,0.0
1783095545890484207,44.728917266,bearingfork_joint,0.026179916666666664,-0.07679442222222221,0.0
1783095545890484207,44.728917266,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545890484207,44.728917266,grappletong1_joint,0.0,0.0,0.0
1783095545890484207,44.728917266,grappletong2_joint,0.0,0.0,0.0
1783095545892081825,44.730514884,slew_joint,1.741837122222222,0.0,0.0
1783095545892081825,44.730514884,boom_joint,0.2635444944444444,0.0,0.0
1783095545892081825,44.730514884,stick_joint,-1.0943205166666665,0.0,0.0
1783095545892081825,44.730514884,telescope_joint,0.4809,0.0,0.0
1783095545892081825,44.730514884,hanger_joint,0.8587012666666665,0.003490655555555555,0.0
1783095545892081825,44.730514884,bearingfork_joint,0.026179916666666664,-0.07679442222222221,0.0
1783095545892081825,44.730514884,grapplecarrier_joint,-0.14835286111111112,0.0,0.0
1783095545892081825,44.730514884,grappletong1_joint,0.0,0.0,0.0
