t_ns,t_offset_s,ax,ay,az,gx,gy,gz,qx,qy,qz,qw
1783095546064371968,44.902805027,-3.903702974319458,2.3335208892822266,8.28172492980957,-0.15872631948155883,-0.904460996656376,-0.19506007690423013,-0.06359033286571503,0.15286441147327423,0.3994216322898865,0.9016935229301453
1783095546064414971,44.90284803,6.467978477478027,2.541816473007202,17.953102111816406,0.0010633461570565702,-0.05810833317699457,0.1064097584623561,-0.06359033286571503,0.15286441147327423,0.3994216322898865,0.9016935229301453
1783095546064445853,44.902878912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783095546722184364,45.560617423,-9.229605674743652,-8.953943252563477,7.1720123291015625,0.3062616029911156,-0.4250919539674473,-0.1971906058348942,-0.06266061961650848,0.15554140508174896,0.3927488327026367,0.9042283892631531
1783095546722211300,45.560644359,-4.966728687286377,-1.6707814931869507,11.628819465637207,0.25353104524669456,0.3434963577696133,0.0329065124350406,-0.06266061961650848,0.15554140508174896,0.3927488327026367,0.9042283892631531
1783095546722228654,45.560661713,0.6213381290435791,5.217336654663086,17.479049682617188,0.2322257392952967,0.247622589179245,0.0824413079923854,-0.06266061961650848,0.15554140508174896,0.3927488327026367,0.9042283892631531
1783095546722244949,45.560678008,-13.488890647888184,-1.81802499294281,6.317282199859619,0.29720685503579336,-0.7329534177379189,-0.13380737014763833,-0.06266061961650848,0.15554140508174896,0.3927488327026367,0.9042283892631531
1783095546722261151,45.56069421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783095546777655233,45.616088292,-7.225657939910889,-0.4461473226547241,2.2483363151550293,-0.34354972086142355,-0.2738243832455416,-0.360708701263361,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777709456,45.616142515,-7.225657939910889,-0.4461473226547241,2.2483363151550293,-0.3451476175594216,0.4042164322935391,-0.07202203948075915,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777735256,45.616168315,1.1815812587738037,5.350214958190918,15.291947364807129,-0.3153202125301247,0.6721304120350304,0.10747502292768814,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777767915,45.616200974,-13.582263946533203,-3.6136763095855713,5.261439323425293,-0.41652033673666766,-0.3015212759889317,-0.1359378990783024,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777791498,45.616224557,-13.582263946533203,-3.6136763095855713,5.261439323425293,-0.3430170886287575,-0.185940064855649,-0.053912543570114616,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777815921,45.61624898,0.11137314140796661,1.8199645280838013,18.86170196533203,-0.1747052864615393,0.38983536201155666,0.136769795724319,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777839275,45.616272334,0.5818337798118591,-1.153633952140808,17.76994514465332,-0.06072199283220125,-0.2498559327755709,-0.060836762594772824,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777861777,45.616294836,-0.4201396405696869,-5.484745025634766,15.374547958374023,0.12356876383142949,-0.3771550530275059,-0.13380737014763833,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777891816,45.616324875,-0.4201396405696869,-5.484745025634766,15.374547958374023,0.32596899559975817,0.42871751499617583,0.10907291962568617,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777913730,45.616346789,3.853510618209839,-0.8016862273216248,18.75396156311035,0.3515353427677269,0.07238656798736859,-0.0315419877175473,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777934526,45.616367585,-9.060813903808594,-4.838310241699219,7.739438056945801,0.38881959905434804,-0.5039215576915321,-0.2035821926268864,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777955393,45.616388452,-0.6535742878913879,4.3877458572387695,15.755226135253906,0.5475440376783353,0.05907075800952888,0.08031077906172134,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777976046,45.616409105,-0.6535742878913879,4.3877458572387695,15.755226135253906,0.4346259710636254,0.059603390242194895,0.10587712622969009,-0.06096116825938225,0.15548475086688995,0.3918507397174835,0.9047436714172363
1783095546777997401,45.61643046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783095547634358893,46.472791952,-11.61782169342041,-0.5574776530265808,8.974846839904785,0.37923221886635977,-0.138535787825995,0.14156349414069178,-0.06403063982725143,0.15709300339221954,0.39299359917640686,0.903757631778717
1783095547634412149,46.472845208,-12.009273529052734,0.49836525321006775,6.191586494445801,0.23382363599329473,-0.8357514386424599,-0.05444517580278063,-0.06403063982725143,0.15709300339221954,0.39299359917640686,0.903757631778717
1783095547634433724,46.472866783,0.12573835253715515,4.710963249206543,14.936408996582031,0.2961415905704613,-0.2024516640682955,0.20920778768927575,-0.06403063982725143,0.15709300339221954,0.39299359917640686,0.903757631778717
1783095547634452321,46.47288538,-2.8765904903411865,0.5558261275291443,8.849150657653809,0.33449111132241444,-0.13747054000542022,0.28271103579718593,-0.06403063982725143,0.15709300339221954,0.39299359917640686,0.903757631778717
1783095547634469600,46.472902659,-6.902441024780273,-3.9620325565338135,-0.31944501399993896,0.21411624338465216,-0.7808903186778603,-0.01929144636622894,-0.06403063982725143,0.15709300339221954,0.39299359917640686,0.903757631778717
1783095547634487027,46.472920086,5.415727138519287,2.2509207725524902,8.780916213989258,0.16298354904871465,-0.12788315981743195,0.11652977088301039,-0.06403063982725143,0.15709300339221954,0.39299359917640686,0.903757631778717
1783095547634567457,46.473000516,7.969142913818359,3.7520852088928223,9.937315940856934,0.08948029261842586,0.4042164322935391,0.17298879586798668,-0.06403063982725143,0.15709300339221954,0.39299359917640686,0.903757631778717
1783095547634590531,46.47302359,-4.5573201179504395,-4.170328140258789,-1.5009835958480835,-0.012785091892259837,-0.2674327964535494,-0.15777582061760903,-0.06403063982725143,0.15709300339221954,0.39299359917640686,0.903757631778717
1783095547634624774,46.473057833,-0.7756785750389099,-1.1859556436538696,4.061944007873535,0.05965289175031829,0.04575495219287849,-0.03527041542680407,-0.06403063982725143,0.15709300339221954,0.39299359917640686,0.903757631778717
1783095547634656405,46.473089464,7.401717185974121,8.119109153747559,12.357853889465332,-0.0692441085548575,0.8473664165821496,0.136769795724319,-0.06403063982725143,0.15709300339221954,0.39299359917640686,0.903757631778717
1783095547634666640,46.473099699,-6.629501819610596,3.7628591060638428,2.8409013748168945,-0.37497502258871845,0.11126872097198774,-0.17055899420159343,-0.06403063982725143,0.15709300339221954,0.39299359917640686,0.903757631778717
1783095547634676291,46.47310935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783095547643176151,46.48160921,-6.130311012268066,4.384154796600342,9.610507011413574,-0.39201925403403093,0.28011312208235745,0.09043079148237564,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643202889,46.481635948,-12.759856224060059,-1.843164086341858,3.6992225646972656,-0.5257099444332008,-0.6045890496654092,-0.22595274639885904,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643225219,46.481658278,-0.9265131950378418,-0.5790255069732666,17.540102005004883,-0.16937896413487913,0.17411932442657757,0.15807509335333825,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643236908,46.481669967,1.5335289239883423,-0.553886353969574,18.12189292907715,0.007454932949048758,0.38930272977889063,0.2544815108211298,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643397545,46.481830604,-8.356919288635254,-6.213779449462891,5.85400390625,-0.12570312937864447,-0.5768921735667764,-0.20145166369622233,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643412630,46.481845689,-1.3933826684951782,-3.8076064586639404,13.550166130065918,0.05539183388899017,-0.062369391038322695,-0.013965124039568783,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643421653,46.481854712,4.647188186645508,-0.39946040511131287,19.917545318603516,0.30679423522378163,0.6470966970997277,0.2720583911438656,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643457822,46.481890881,-9.384031295776367,-5.1543450355529785,6.96012544631958,0.27590158237391,-0.31057602394425393,-0.09385996102006579,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643494920,46.481927979,-9.60669231414795,-2.2346160411834717,7.875907897949219,0.3302300534610863,-0.4751593838380528,-0.08160941966874743,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643578810,46.482011869,3.1998934745788574,6.722092628479004,18.269136428833008,0.39521118584634024,0.40954275462019923,0.2624710109558773,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643599499,46.482032558,-13.11180305480957,-1.6025468111038208,0.7543543577194214,0.242878383948617,-0.23121380463226035,0.06060338645307875,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643632552,46.482065611,-13.11180305480957,-1.6025468111038208,0.7543543577194214,0.2215730946419764,-0.804858769147831,-0.06190202706010485,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643725694,46.482158753,-13.11180305480957,-1.6025468111038208,0.7543543577194214,0.25779208646326546,0.15547719628326703,0.2656668043518734,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643776046,46.482209105,1.1923552751541138,6.4635186195373535,9.495585441589355,0.07350132563844539,0.04255915879688239,0.19535934963995935,-0.05957367271184921,0.1559240072965622,0.3943777084350586,0.9036619663238525
1783095547643791463,46.482224522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783095548191136815,47.029569874,-1.705825924873352,0.43372178077697754,9.65001106262207,-0.2934822909908181,0.20021830382721234,-0.066695717154099,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191192588,47.029625647,-6.335014820098877,-2.223842144012451,11.003931999206543,-0.18642319558019163,0.11606241106598188,-0.039531473288132196,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191209548,47.029642607,-6.256006240844727,-0.38509517908096313,12.2034273147583,-0.05646093497087312,0.14482455162994673,0.02864545665430713,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191224749,47.029657808,-6.256006240844727,-0.38509517908096313,12.2034273147583,-0.0788314929040351,0.052679171217536694,0.023319134327646974,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191239057,47.029672116,-6.256006240844727,-0.38509517908096313,12.2034273147583,-0.08415781523069525,-0.13640526721770954,0.006274901842037142,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191253052,47.029686111,-5.983067512512207,-2.5865635871887207,12.659523010253906,0.052196040492994075,-0.12575262256438924,0.0653970765470729,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191266867,47.029699926,-4.521407127380371,-2.1771552562713623,10.975201606750488,0.18215830942469122,-0.09592521753509237,0.11599713865034439,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191280689,47.029713748,-4.521407127380371,-2.1771552562713623,10.975201606750488,0.19068042514734748,-0.23547486249358848,0.07551708896772719,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191294724,47.029727783,-2.8729991912841797,-1.9437205791473389,10.023507118225098,0.16085302011805058,-0.25837804849822715,0.03343914466770661,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191320004,47.029753063,-1.3036000728607178,-1.983224868774414,11.079349517822266,0.27909737576990606,-0.08793573404510213,0.1064097584623561,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191334030,47.029767089,-2.4133124351501465,0.01713070273399353,7.452133655548096,0.3291647889957543,-0.052249378617668395,0.09522448157636977,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191348430,47.029781489,-2.4133124351501465,0.01713070273399353,7.452133655548096,0.2737710534432459,-0.1822116392269869,0.004144372911373079,-0.06357033550739288,0.15576638281345367,0.4028181731700897,0.8996849656105042
1783095548191362178,47.029795237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783095548448232478,47.286665537,0.6857119202613831,-0.08339355885982513,9.80846881866455,0.16672973463338472,-0.29511387667753225,-0.02199452373808909,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448277922,47.286710981,0.5133293867111206,0.4804409146308899,8.950146675109863,0.21839506120198823,0.09743610376445723,0.07814033600312185,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448306208,47.286739267,-4.036850929260254,-0.13008049130439758,4.622626304626465,0.1896329206380234,0.07666344669048263,0.05257398883515311,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448356156,47.286789215,-2.460268974304199,2.003153085708618,6.490103721618652,0.07351910223921061,-0.15130314056819344,-0.07632301147002268,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448383450,47.286816509,0.02132093906402588,4.1651177406311035,9.176399230957031,0.051148552628427275,0.08358766571514083,-0.0006892333911511303,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448409462,47.286842521,-4.568363666534424,2.3766486644744873,5.369617462158203,-0.00637573058009708,0.22952890578800775,0.049378195439157016,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448436169,47.286869228,-5.7894062995910645,1.1915189027786255,4.026470184326172,-0.15018644380289461,-0.08578938427265216,-0.06247457342070628,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448462803,47.286895862,-1.120713233947754,3.048222303390503,9.126120567321777,-0.2002538736735001,-0.014949299408666732,-0.037440858485403544,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448488789,47.286921848,-2.4135820865631104,1.974422812461853,8.555103302001953,-0.23008127870279696,0.3094237073983956,0.06375926572113944,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448512781,47.28694584,-6.091075897216797,-1.3906276226043701,5.6497392654418945,-0.31104137806803134,0.05535815322265268,-0.017200833644094946,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448536957,47.286970016,-2.2304255962371826,-1.3834450244903564,10.142459869384766,-0.3270203450480118,-0.11668205376728107,-0.09816093300932933,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448560710,47.286993769,0.6210684776306152,-0.7693323493003845,12.983180046081543,-0.2247549563761368,0.2726721332787123,0.024877112736520293,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448585057,47.287018116,-4.6401896476745605,-3.5490005016326904,9.172807693481445,-0.2002538736735001,0.27853105454852395,0.023279216038522246,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448610278,47.287043337,-4.769476413726807,-4.0984697341918945,10.562642097473145,-0.19279702241617586,-0.07140831399066973,-0.1327820198102417,-0.06972011178731918,0.15671974420547485,0.40511760115623474,0.8980299234390259
1783095548448635676,47.287068735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783095549643398456,48.481831515,-2.7655296325683594,2.1934921741485596,6.533199310302734,0.04049590797510696,-0.0037640233029033994,-0.01293977578276682,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643426946,48.481860005,-1.2428175210952759,2.8147876262664795,7.980494976043701,0.005874810771221281,0.14057932293278314,0.04032344748383475,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643442725,48.481875784,-4.439076900482178,1.4572752714157104,5.233148097991943,-0.10438006347123863,-0.05223355777588249,-0.020929259272757055,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643457769,48.481890828,-4.439076900482178,1.4572752714157104,5.233148097991943,-0.20238440260416415,-0.062353570196536784,-0.05341982546538401,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643474612,48.481907671,-1.0632524490356445,2.1108922958374023,8.476095199584961,-0.17255699757486725,0.1560256576800976,0.02540974496918631,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643500932,48.481933991,-0.8046786189079285,1.0227277278900146,9.212311744689941,-0.19812334474283602,0.13472034340632105,-0.024657684901419164,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643527076,48.481960135,-2.158599615097046,-1.171558141708374,8.842408180236816,-0.2247549563761368,-0.005361920260975778,-0.1008240941726594,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643554150,48.481987209,-2.158599615097046,-1.171558141708374,8.842408180236816,-0.18107911329752352,0.20822361648136714,-0.039571387416067604,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643588503,48.482021562,-0.9950176477432251,-0.4030194878578186,11.675945281982422,-0.13420746017815688,0.31261950079439166,-0.014537672480764867,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643619202,48.482052261,-4.625824451446533,-1.534279704093933,10.217876434326172,-0.13527273296586753,0.047901301965328456,-0.07738827593535472,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643652202,48.482085261,-4.363659381866455,-0.780106246471405,12.764110565185547,-0.09372741881791831,0.0004970348184990585,-0.06513773458403635,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643682137,48.482115196,-4.6437811851501465,-0.47125422954559326,13.03345775604248,0.020255883133798364,0.1496340708881054,0.03819291855317068,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643711778,48.482144837,-6.949397087097168,-1.4121754169464111,10.598554611206055,0.028777998856454615,-0.013351402710668684,0.009430779029503168,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643743397,48.482176456,-5.30817174911499,-1.5953319072723389,11.280902862548828,0.04369170137110305,-0.2503727358440724,-0.048093503138723855,-0.06526203453540802,0.15757426619529724,0.4015521705150604,0.8998149633407593
1783095549643769594,48.482202653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783095550990588404,49.829021463,-7.215153694152832,-1.351123332977295,7.790155410766602,-0.09639057998124839,-0.12680206618793535,-0.060344044490042215,-0.06420689076185226,0.15961776673793793,0.3996678292751312,0.9003695249557495
1783095550990662070,49.829095129,-7.028405666351318,-1.9508708715438843,8.07027816772461,-0.018093639698749425,-0.3015054634695244,-0.07206195360869457,-0.06420689076185226,0.15961776673793793,0.3996678292751312,0.9003695249557495
1783095550990687792,49.829120851,-4.288241863250732,-1.0458625555038452,9.535529136657715,0.10121597833784343,0.01328020684203744,0.06642243104565883,-0.06420689076185226,0.15961776673793793,0.3996678292751312,0.9003695249557495
1783095550990711323,49.829144382,-0.5927917957305908,-0.011567511595785618,13.209431648254395,0.16087078007405856,0.10489295502178145,0.0898582451217742,-0.06420689076185226,0.15961776673793793,0.3996678292751312,0.9003695249557495
1783095550990734250,49.829167309,-3.1426165103912354,-0.9165757298469543,9.671998977661133,0.10973809406049968,-0.2503727358440724,-0.055017722163382056,-0.06420689076185226,0.15961776673793793,0.3996678292751312,0.9003695249557495
1783095550990756231,49.82918929,-5.272258758544922,-1.4516798257827759,6.849234104156494,0.11826020978315593,-0.10443151241596271,-0.023059788203421118,-0.06420689076185226,0.15961776673793793,0.3996678292751312,0.9003695249557495
1783095550990778507,49.829211566,-1.052478551864624,0.8252059817314148,10.483633041381836,0.1587402511433945,0.23538786034733394,0.09145614181977225,-0.06420689076185226,0.15961776673793793,0.3996678292751312,0.9003695249557495
1783095550990799856,49.829232915,-1.903617262840271,1.277710199356079,9.81205940246582,0.08949806921919108,-0.06821252059467364,-0.002819762321815193,-0.06420689076185226,0.15961776673793793,0.3996678292751312,0.9003695249557495
1783095550990821475,49.829254534,-3.925520420074463,1.6547969579696655,7.319694519042969,-0.017028375233417395,-0.23492640109675791,-0.0699314246780305,-0.06420689076185226,0.15961776673793793,0.3996678292751312,0.9003695249557495
1783095550990842729,49.829275788,-3.925520420074463,1.6547969579696655,7.319694519042969,0.030908527787118677,0.11448033520976973,0.082934026097116,-0.06420689076185226,0.15961776673793793,0.3996678292751312,0.9003695249557495
1783095550990864708,49.829297767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783095551319583265,50.158016324,-2.998964309692383,1.4105883836746216,12.347518920898438,0.014396927534174861,0.14697090972477533,0.06109610455780936,-0.06493473798036575,0.15974849462509155,0.40009748935699463,0.9001032710075378
1783095551319611711,50.15804477,-4.719198226928711,0.39424967765808105,10.914589881896973,0.023451676529794456,0.016476000238033535,0.04192134418183279,-0.06493473798036575,0.15974849462509155,0.40009748935699463,0.9001032710075378
1783095551319625120,50.158058179,-7.168466567993164,-0.8375670909881592,7.987677097320557,-0.01489784630275333,-0.2562317070481558,-0.03531032955473948,-0.06493473798036575,0.15974849462509155,0.40009748935699463,0.9001032710075378
1783095551319639382,50.158072441,-3.433511972427368,0.1392671912908554,10.26456356048584,0.014929559766840876,-0.04957039661255241,0.03446449292450857,-0.06493473798036575,0.15974849462509155,0.40009748935699463,0.9001032710075378
1783095551319661871,50.15809493,-1.6486347913742065,0.30087581276893616,11.733406066894531,0.06286646174707962,0.089446620274467,0.08719508395844412,-0.06493473798036575,0.15974849462509155,0.40009748935699463,0.9001032710075378
1783095551319683105,50.158116164,-4.895172119140625,-1.7210274934768677,8.037956237792969,0.05008328816309524,-0.19231582248347664,0.006767617866173089,-0.06493473798036575,0.15974849462509155,0.40009748935699463,0.9001032710075378
1783095551319703977,50.158137036,-3.6274423599243164,-1.1643755435943604,8.203156471252441,0.04156117244043899,-0.16142315298884774,-0.025722949366751197,-0.06493473798036575,0.15974849462509155,0.40009748935699463,0.9001032710075378
1783095551319737692,50.158170751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783095551644331132,50.482764191,-3.523294448852539,0.34038013219833374,11.704675674438477,0.05434434602442337,0.22313731899601558,0.05949820785981131,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644379544,50.482812603,-7.283388137817383,-0.5251237750053406,8.573060035705566,0.035702217881112816,-0.025069313909915687,0.005169721168175042,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644405316,50.482838375,-5.933058738708496,0.2541888654232025,9.460111618041992,-0.002114672458694622,-0.21841480188411141,-0.02199452373808909,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644439590,50.482872649,-2.858903646469116,0.9724493622779846,12.002754211425781,0.06819277991255046,-0.03465669409790397,0.07867296823578787,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644466820,50.482899879,-3.681311845779419,0.11412808299064636,9.804877281188965,0.09056333368452311,-0.016547196106664778,0.0898582451217742,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644491563,50.482924622,-4.773067951202393,-0.8914366364479065,7.646503448486328,0.05008328816309524,-0.2647537894812975,-0.00441765901981324,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644535191,50.48296825,-0.8944612145423889,-0.24500218033790588,9.7186861038208,0.05647487495508743,-0.13266102906964017,0.005169721168175042,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644569932,50.483002991,-0.42040926218032837,0.020754210650920868,9.883885383605957,0.11293388745649577,0.13258983112041428,0.08879298065644217,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644598013,50.483031072,-4.094311714172363,-0.7693323493003845,6.587069034576416,0.07671489563520671,-0.037852487493900064,0.012093940192833245,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644624495,50.483057554,-2.578782081604004,0.5307191610336304,7.452572822570801,-0.0031799369240266533,-0.12307364055927325,-0.05608298662871409,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644646979,50.483080038,-0.8693220615386963,1.6763447523117065,10.059859275817871,0.04156117244043899,0.12779614102642012,0.037127654087838656,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644669259,50.483102318,-3.3437294960021973,1.3136231899261475,8.08105182647705,0.023451676529794456,0.13791615344707442,0.03819291855317068,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
1783095551644690003,50.483123062,-5.387180805206299,0.7713364362716675,6.195617198944092,-0.07135686504594566,-0.11508415706928302,-0.061941941188040264,-0.06516479700803757,0.15761932730674744,0.4022143483161926,0.8995183706283569
