t_ns,t_offset_s,T_base_grapple_00,T_base_grapple_01,T_base_grapple_02,T_base_grapple_03,T_base_grapple_10,T_base_grapple_11,T_base_grapple_12,T_base_grapple_13,T_base_grapple_20,T_base_grapple_21,T_base_grapple_22,T_base_grapple_23,T_base_grapple_30,T_base_grapple_31,T_base_grapple_32,T_base_grapple_33,z_axis_x,z_axis_y,z_axis_z
1783095553571214302,52.409647361,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774072748065834,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.7958707657556697,0.05834267720714362,0.44807988664468135,0.89208774635727,1.707674896331682,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553581863731,52.42029679,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774157477700251,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.795885553315542,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7076238844005263,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553592001059,52.430434118,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774157477700251,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.795885553315542,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7076238844005263,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553601785023,52.440218082,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774157477700251,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.795885553315542,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7076238844005263,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553611694804,52.450127863,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774157477700251,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.795885553315542,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7076238844005263,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553621490352,52.459923411,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774157477700251,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.795885553315542,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7076238844005263,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553632262050,52.470695109,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774157477700251,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.795885553315542,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7076238844005263,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553641952135,52.480385194,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774157477700251,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.795885553315542,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7076238844005263,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553651671956,52.490105015,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774157477700251,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.795885553315542,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7076238844005263,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
1783095553661393063,52.499826122,0.02863542249579164,-0.8939933555931787,0.44716427935797387,-4.774242207334668,0.9978858374557634,-0.0005434516888882808,-0.06498892263664086,-0.7959003408754143,0.05834267720714362,0.44807988664468135,0.89208774635727,1.7075728724693715,0.0,0.0,0.0,1.0,0.44716427935797387,-0.06498892263664086,0.89208774635727
